Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
Gene4392	4.07469702697317	4.17758904997049	4.74845826815103	5.22291980660033	2.77393901845908	3.8554720443008	4.90597097031435	4.05285171122446	4.96695406559411	4.87678559424012
Gene4393	3.56649638192987	3.58541678188885	3.01514153588943	4.01659853969484	3.22823891654798	3.60192488432951	4.38730336856151	4.79012966824216	1.8002532564062	3.16948113621338
Gene4394	3.11851206606835	1.73758770678413	2.93011476048465	2.23810822554446	1.72531707757204	2.70374724043133	3.81632952756287	2.2247902918904	2.83607704435867	1.24659183842454
Gene4395	5.34094447227397	6.90252497344755	7.44348325473832	6.16986300671892	7.08019808549014	6.99101477318365	7.98189568032584	7.77327300678033	7.53487244145433	7.51936941788479
Gene4396	6.76903094650748	5.09066436103	6.52552869726068	5.20402494047502	4.54545967778657	5.40786737977117	4.36734279596156	4.73399157093493	4.53059774913419	4.48293087537487
Gene4397	-1.47495032688318	-1.45948316602423	-1.4599438062005	-0.522882228013524	-1.27915201658238	-1.45747992542432	-1.43985731845635	-1.47636949451199	-1.47291287472043	-1.43955326715284
Gene4398	5.41811072528909	5.94516295044511	5.74437105253201	6.08860531089997	4.21937683442583	2.78366083548	4.5414138625151	4.25823640815857	3.71608742678304	4.67953346261055
Gene4399	1.55742755986546	1.63498594016557	1.63283952904917	2.76391547794651	1.58969035729569	2.93144685430688	3.56757981227629	2.34214383064439	1.33718801107946	3.31831635860381
Gene4400	3.49550854852782	4.06136583452136	3.97477132753751	3.6221061397118	3.74893219756359	2.93613979891143	3.26624576584452	2.94602318074034	3.57879131657739	3.16995860428051
Gene4401	3.20080065204569	4.72527339547371	5.50888314574958	5.39927707215127	4.63597254684865	4.33235203217355	4.18881215059509	2.14677164571506	4.689226368916	4.74287733058537
Gene4402	4.76474030262965	5.08835595264413	4.16832439690362	3.7609638685262	5.08091227926274	6.24836151315284	6.76541031455247	6.08746746649986	6.72489429671578	5.90852900531352
Gene4403	4.5557894204857	4.37331755213838	3.77116955355708	4.89920326394699	3.49160651987197	3.4120049199711	5.08655096907784	3.10940109694556	3.99358064979962	4.55418707067059
Gene4404	3.34577411184359	4.82178798047576	4.2774412701161	3.36972740618346	4.18132711553559	4.60037958109046	5.63878761429629	6.26462130928142	4.96873257422927	4.64993865516909
Gene4405	4.948958889768	3.58869047104237	4.55823435202521	4.80793122145328	3.42084502271426	3.27325520091999	4.01506239972854	4.02257454589289	3.24365381812382	3.59619376752365
Gene4406	6.32301142719504	6.91608820982843	5.79578733899879	6.5773673730677	6.38547865734769	5.95710774006933	4.58499722246654	5.41997041254561	5.79888314947434	6.2353100294272
Gene4407	4.54372421631074	3.57502514173258	3.89876176876055	3.69987294999095	2.34294371570143	3.220934213715	2.79127536778023	3.60070075725423	2.8126233423897	4.407030585617
Gene4408	2.14231309288596	2.11870318930532	1.40574572968701	2.69617590899015	1.5629384659958	2.25267503767412	2.08574020075789	1.70711127422917	2.53480102222527	3.37937777083571
Gene4409	4.36408807208615	5.00750699300777	5.39221484313494	4.69585923636484	4.84015828016027	4.96801651598142	4.94018085281508	5.82351369249576	4.96111876402247	5.36235577552211
Gene4410	1.0232101743528	0.676308706415787	0.675056128479773	1.19853017123094	2.00129942997188	1.73092955618853	0.405174037268389	0.34889756595615	1.43894021406888	0.405589426644886
Gene4411	0.612761496120967	0.3913989980885	0.389796561331654	0.0410397124574967	2.9995145989135	-0.0013287961779388	0.4606321316872	-0.0521962537530747	0.853242655918847	1.02546235227866
Gene4412	3.98451516030215	4.14024380973217	3.29347848301002	4.93343034766196	3.33122079867014	6.24995220447151	4.52931132428329	5.9387310407572	4.91087803523792	5.54531534861855
Gene4413	6.80490595021086	6.62808723907721	6.26799834101454	6.80145279936907	6.84301483003587	6.01330971468813	6.50332694512206	6.39214164064094	6.38379247853637	6.74361505384855
Gene4414	5.81065201798576	4.75108655236888	5.32349898053761	4.47963602280031	3.20753603967852	3.70112415133455	4.34758354509276	3.89836109666146	3.230112318835	4.66143471305503
Gene4415	2.04544328104704	2.14513924249512	1.51185140327607	3.51322915364256	1.78731035033416	3.09007473956664	2.79248626584838	3.89400358804522	1.45721883261855	3.54126010784091
Gene4416	3.8049577663099	3.80301328025036	1.57593361315177	2.88006697858392	1.8764118949176	1.26579910949892	2.95385920880563	3.07703742621025	3.56897025662814	2.3274791482899
Gene4417	1.57508780842799	1.52097382841353	0.87677736594486	0.959669890700962	3.18495068819106	0.544045657560938	1.44444098126443	0.797195480307209	1.07992961785473	1.78889337653624
Gene4418	2.80952749596174	3.29895806302169	3.57489051642528	3.63167957107302	3.23038792335229	2.69539060831055	3.85645948560433	3.82749867700929	4.14260621614874	3.96789454764219
Gene4419	1.52974520849484	2.79984871591553	2.79613603104062	1.39380471611365	2.16999986536807	5.56767498997859	4.12822080406923	3.67424184175718	3.77420488613372	5.55977325271967
Gene4420	2.10895259294372	1.60446507731325	2.37613339034069	0.970553505664388	1.28433127486112	1.76715321700801	2.33118204548454	1.13726864286172	1.69226394910062	2.58702854410198
Gene4421	2.87406168023229	4.30942179094982	4.09988107066614	2.96209068529084	4.68142940287108	2.54345730069508	2.66548137660406	2.36409592422856	2.28679383611713	3.15486493541506
Gene4422	3.80696754509086	4.17802380945739	4.31599677321458	4.70724093895517	2.75388412812418	2.87417376331504	5.51924680364898	4.80529882899906	5.11417466701662	5.75517350276736
Gene4423	1.39478986560017	1.48176084180364	1.65948874095977	0.707708171121648	1.10434805184409	1.82925273619925	2.20473844518729	0.909888489922422	3.82031588149705	1.07496754878104
Gene4424	5.45777118307416	5.4827286249519	5.0045030524847	5.39101900590596	5.81379530665899	5.5667674471515	5.88248221352955	5.67294381177774	6.49834523988029	5.76774600879618
Gene4425	-0.899455070766546	-1.10997095879641	-1.11009174777893	-0.167540045097147	-0.908558825541872	-1.10944244802052	-1.0998270741635	-0.911211046204928	-1.11337911312399	-1.09946519835956
Gene4426	4.01842576136189	4.3001903934535	2.71986189213839	4.19037289963343	4.41238108624843	2.85199159522391	1.72754071465716	2.54401499455747	2.2076550919092	1.36990160362656
Gene4427	2.93823583607398	2.45795209714919	2.60410432429532	2.21503441543911	3.44690179134127	4.03827116439324	3.85747946118152	3.89024652037496	4.09139294977827	3.86001948364685
Gene4428	2.00967160380808	2.56428093202827	1.30054461204519	1.14720538603232	2.43092310556381	1.65704364639115	1.13523450967447	1.38123629883768	1.58068158428866	0.817065383526559
Gene4429	1.76732182500744	2.85492436711112	1.40922281412319	3.35263745802636	2.58104413772799	2.6247953467188	2.54100609542903	1.54407008042138	1.06387748252946	3.20683023905887
Gene4430	4.64261204831746	5.89368022912149	5.98876022458051	5.65304708139816	6.43494014884155	5.94854259281599	6.33416895918624	7.13299156465556	7.12833410560534	7.36119681862533
Gene4431	2.50072552086133	4.2830619114885	2.61951026671637	3.1399617604409	2.91552044801294	1.60033409346778	1.04246678343898	1.67077422873115	1.90914510066009	1.04343262661033
Gene4432	-0.0887092332574683	-0.237902425766618	0.118404293919028	0.604451479820471	-0.264018640914114	-0.484617169553273	-0.476355492673948	-0.495814553205253	-0.491325847151308	-0.476207384807506
Gene4433	5.26671079058837	4.82062175079793	5.14717638199666	5.50755696697257	4.14337314221106	5.3202318089691	4.54890749431247	5.61017229975882	5.64403582884751	5.93013550164419
Gene4434	7.37154615259601	8.47475545757515	8.33020593031604	8.58261158615616	8.15382984165723	8.61720790566386	8.77450599739641	8.17196836782984	8.45473343130902	8.61415523333994
Gene4435	3.77409933200091	2.33871801737812	2.9351572228058	3.68893007869194	2.40096459257447	4.56235516499668	5.26074127314673	4.34937156839694	4.15215270783598	3.09155405244096
Gene4436	3.65646990522986	2.56810379082013	3.53451531223105	2.73296258760064	2.48171534571065	4.92491330469711	4.23861990775292	4.36429127955885	4.82495825252036	4.67787093744802
Gene4437	-0.395355718152246	-1.34137301943948	-1.34153828060717	-1.33292597504453	-1.13538186301416	-1.34065379427406	-1.33429286776778	-1.34788147036389	-1.3452302140826	-1.33418264560361
Gene4438	1.61924024404123	2.83055540661635	2.2605204372928	2.69150913852756	4.57543478578207	2.65069206953555	1.81269758729038	2.80905232312889	1.38135933182357	2.66662471346522
Gene4439	3.42051874868033	2.46110374296481	2.21223984379058	2.02389928544979	3.60202779142877	1.14039650518706	2.18193970283642	2.92460196421057	1.63317529252589	2.33788850395104
Gene4440	-0.157264196776863	-0.145621183509794	0.661411928741966	0.768652493380227	0.10494899055816	-0.144185159278207	-0.131068361739488	1.25704497105942	-0.154950766041878	0.172374145167536
Gene4441	1.5364569508518	3.84571405636413	0.72387114014447	0.804760371354695	2.77125058094321	2.516037203824	0.79193516450422	1.27100049180368	4.12302542837236	1.19977542156561
Gene4442	2.18462016510783	2.55251083089155	2.11360240206807	3.02993276238577	3.1919754102292	2.56536877077548	3.95332366737843	2.695707061712	3.41972376995731	2.68188373837947
Gene4443	4.20278863105613	5.50176287756337	5.55998396462967	4.61612451182495	3.14196583518167	3.73429064316196	3.9583213974033	4.13363170744598	2.38309339705597	4.73611557727732
Gene4444	2.657984615119	4.14404851300546	3.93981751745736	3.6388959635845	2.50724342028883	2.56433296296388	1.39290709027574	2.50288965736046	2.57736329204931	2.68565465662641
Gene4445	4.27764449476189	5.58597487627522	4.38956038183294	4.33898340218274	5.06560024670112	4.24082271942408	2.62065436642464	4.47893062661444	2.56426992005522	4.25575483692333
Gene4446	2.1440551527334	0.440325662802599	0.932986253044423	0.779293888873695	0.715340364940792	1.62735713975637	0.769116922184832	0.413508560049574	1.05819296452874	1.35800188934791
Gene4447	4.84830816195705	2.98527786626013	5.56790012164785	4.096669100804	4.80732524769521	6.35016678734489	5.01925216504649	5.38132179994473	5.15815720508101	5.05505162567583
Gene4448	2.27810918051715	3.12456999625789	2.38825615674564	1.85592423337555	3.67973977963884	2.56387188435216	4.91787079333341	4.22541036602095	3.39673401829022	4.40166446173174
Gene4449	-0.797293145340137	-0.123982595351913	-0.575631142686021	-0.337111132295179	-0.602476518441501	-0.792405575723427	-0.787388101285167	-0.799112769650808	-0.796437071704795	-0.54120657401814
Gene4450	2.21333099139267	3.66070922378449	1.70902968664791	3.58744591291601	2.54805758597001	3.47523803399089	2.4292207959776	3.03164933478935	2.96967815836981	3.5598885122625
Gene4451	2.8037480244263	2.18665023272749	1.35495704406328	1.08169321947627	0.759315153979803	0.741829658944781	0.797569025189754	0.662234247623879	0.387140151066313	0.443161566109591
Gene4452	2.57983206529717	3.87217340495164	3.44975043551667	1.62235541460963	2.46892417527736	1.24736249312116	1.83047594921879	1.14005955823227	1.64780027444562	0.952524105243126
Gene4453	5.17199007514952	4.76675284954555	5.57751097569897	4.28271650038941	4.44986545697386	6.19531021106154	6.8928150647436	5.87284442209533	5.71348109633164	6.26286562736488
Gene4454	6.07596583792323	5.03351962444359	5.32319588124404	5.82531785764448	6.16247854088465	7.09183205045746	6.52778543773618	5.68813373591268	6.27560471190268	6.09371409610292
Gene4455	3.5636113843781	2.91826727852776	3.29382408450736	3.39405290135724	4.14876940151635	3.13829119839779	3.53092301474363	3.74972364385626	4.71213946270515	2.65089213098506
Gene4456	3.47644645377353	3.49971513659577	3.24046343219727	3.55860463668713	2.19305738570327	2.44270670607247	3.23159912238326	3.36650110885907	3.39634412270902	3.2338196894901
Gene4457	4.85579377214522	5.61920487110381	5.80937648879709	5.30185926313573	4.85357558068499	4.78262056832119	5.20838277888861	5.42846243186387	4.27058927749462	4.71755428001629
Gene4458	0.956402331315066	1.6193868756196	1.25225918513673	0.740928157335737	2.42843485605469	1.0170111697418	1.87595362206087	2.99644468407861	1.54967785722204	1.07688914375664
Gene4459	3.99784319524263	4.41690990323178	4.32914502837259	4.1871952515512	4.32660748719656	4.26113356756406	5.00683176261089	4.50904062864908	5.10453341210884	4.09600888811034
Gene4460	0.172348348618483	-0.431075406384801	-0.431233704794035	-0.422533933659257	-0.237754729996541	0.11397701304045	-0.179953279739854	-0.252864688924727	0.0649011810889618	-0.42386095595028
Gene4461	5.56774377305163	5.89509715671742	5.23164398862205	5.63511592003048	7.13046089177548	4.97948892035657	4.28766315076338	4.62340806823107	4.24986500166181	3.42816522776409
Gene4462	4.51557992451653	4.79785518995605	4.04784159747204	4.52199403020666	5.3284348340221	5.67787258609203	6.26033848304766	6.92557720931639	6.54078391515884	6.41884088264172
Gene4463	0.668221354790755	0.621111521366696	-0.134523009583117	0.97094596371212	0.0945562912472387	0.121560957254045	-0.122019709906154	0.0704868393354527	-0.142032102375155	-0.121822418263283
Gene4464	4.76971944653437	5.51345140375652	5.78427252466535	4.99029336781489	5.95294927267203	4.85434864458312	4.57908058342247	4.63457362668855	4.60255442020793	5.32646820440822
Gene4465	3.53221618275876	1.81460932001437	2.72627498805952	1.66475576686376	4.12683476820421	1.23078944246547	3.97272384503552	2.74021788312926	2.63306122931304	3.07362360488615
Gene4466	4.32549640169895	2.18894350419954	2.35045496043844	2.34787290093549	1.87437287997094	1.14395416009525	3.50374235978698	4.35132797548599	4.60517299004395	1.21899355168653
Gene4467	4.4558999717958	4.6688284237363	4.09438930165004	5.06669800117331	4.59719376502277	2.24126153809002	2.72513813602866	2.40033228288293	2.32099808650523	1.8506315370377
Gene4468	5.34404235335175	5.59206244351423	5.52784650390584	5.26732884432515	4.45027179352843	6.07626941755465	5.42838979792749	5.60732375114816	5.95879259205996	5.48262871793471
Gene4469	1.94018954254985	1.81535396630255	1.35608522394933	2.59843935371758	1.19925033720247	2.22959829470301	1.62070846021039	1.07757513835634	1.62105590335339	1.20155182972331
Gene4470	0.0849124276280381	0.958753812597228	0.0954886588856502	0.609281499617209	0.320783634075344	0.706216846416512	0.109511346138419	0.467175976433836	0.31505253574602	1.16661731593525
Gene4471	3.64960709422788	4.49133111467265	4.33105023586471	3.81969767798086	4.67720619115412	2.29091712173773	2.59026138074982	2.29482908967633	3.07431568982279	3.13698353439687
Gene4472	3.18768096329385	3.22927290387944	2.89013252421478	3.19672193252843	3.3894005890695	4.36103564641542	4.356239030545	4.76741206480559	4.2948328828127	5.20860696413594
Gene4473	4.40432833820249	4.47947757133311	4.38596643109016	4.86260970429036	4.03551982284697	6.00543525259015	5.65457215508994	4.3337159396447	5.57031930481553	4.90361010893591
Gene4474	3.80716661759422	3.45228856934274	4.4303472702118	3.07034214105619	3.36352938963361	2.9154690192356	3.04283134051176	3.13243589561211	2.31558494068156	2.1342080016854
Gene4475	5.30700215599992	4.17339526439683	4.99747221371737	4.73485376505903	4.89820642944193	5.16241999021649	2.67937743693349	4.32731503843041	3.5755502475426	3.70142907316696
Gene4476	-0.534162516150523	-0.529471824721356	-0.154247199768258	-0.522228019431961	-0.345191940136866	-0.528885646622754	-0.289048031832215	-0.21078292242572	-0.0525092853477196	-0.101787223668894
Gene4477	5.10419338808879	3.55997697100241	5.2464463562928	5.59211191478854	4.99864280300156	2.8699863638266	2.27147983321179	3.72913197244484	3.51643232728886	2.27354982668326
Gene4478	1.8748370591343	1.1281144006194	0.829778980213842	2.10936275508085	1.20829576589903	3.01706248691476	1.81158484768786	2.11696240297067	2.09751972669108	0.868388687705868
Gene4479	-1.85498063679735	-1.94222157558235	-1.94240796948418	-1.93275549006907	-1.86925219883624	-1.9414109823016	-1.93428015298523	-1.95211497647352	-1.94765578634669	-1.84008524959148
Gene4480	2.08493842366239	1.3996899486043	0.985607167063867	2.69931952753059	1.02416023405096	1.56699034404257	1.92685431912546	0.917989163834769	0.674707144178119	1.29154547710495
Gene4481	3.35951799413325	4.31578836042697	3.60565391752798	5.14252006035993	4.39128964446553	6.66717347517397	6.29349039531388	6.60593167039023	6.4439904732443	6.75883226809227
Gene4482	3.36373477001304	1.49563702612342	2.46537157289399	3.07335452865371	2.24987647205255	2.58351827123432	2.02575272595472	2.65870364063938	1.16164833502431	3.04786161025919
Gene4483	1.92463859268154	3.49278724238743	1.65870420311791	2.42441577117617	1.60556255787654	1.86227063757498	1.95149913032382	3.13803388500747	1.94283769702639	2.62434842569359
Gene4484	1.55323807022106	0.738289788663258	1.40757242974828	1.5120445086433	0.91925348785002	0.739643720921795	1.72838467909952	2.16922883361789	0.729610026841637	0.981510627999271
Gene4485	5.10942013246721	4.96422103277103	5.09831870043411	5.2189833153303	3.47084787069408	5.35965418247632	5.44239839238202	5.22343526626156	5.23019783174836	4.603002197769
Gene4486	6.44950412717281	6.72542987451936	7.10299742871827	6.46246968750218	5.95317592805516	6.94003041913096	6.34977326661462	7.72706819131803	6.79302636038877	6.76232502857874
Gene4487	8.41006735203521	7.51426454118139	7.58793342804337	7.6101097280661	7.02754497625613	7.0238930253895	6.61259677128723	6.53437796620654	6.8599854673499	6.72737846893412
Gene4488	6.64284195958834	6.95291172971916	6.89673874475801	6.61350488393178	6.5478044009237	8.35652090629114	7.29729719686663	7.63894640966174	7.82744536376507	7.10446081909734
Gene4489	6.10025561856346	5.5110312755104	5.64823748898118	5.42626097665364	5.66057670766409	5.29531225332097	5.44357906693874	5.82288310132411	6.07623232870675	5.89174937080322
Gene4490	8.8825601558509	8.59552729286741	7.56564769830857	7.7589960272129	8.43777407715993	7.49990081574066	7.80902175247434	7.45524442911378	7.31131826247272	7.57931775078251
Gene4491	3.84564363622895	3.0864060501713	2.56317973248886	3.8539771553301	2.95172581635898	5.13784071020597	3.60593554954859	4.50004331872913	4.1699155640877	3.60843656039495
Gene4492	-1.21256366442758	-1.20847001472261	-1.20858641922001	-1.18733433570523	-1.00679405395438	-1.20796071621016	-0.931979396864884	-1.21428467777647	-0.226024458237649	-1.1913191828453
Gene4493	1.6739848527268	2.37175883584622	3.42811892400377	3.24209868741469	3.7923965583076	3.98733548743496	2.49514130461619	2.88548056783375	3.26231759177323	3.97023932258634
Gene4494	3.14586315744723	2.27070363796919	2.84500305441096	2.64703198426547	2.97629280537175	2.4032718404825	2.07575363744495	1.86398382304896	2.31233781601641	2.24218124639216
Gene4495	5.04339847632544	5.40972824975036	4.31842305828061	3.50639595754701	3.16086291818022	6.55575191945457	6.29800921528074	6.39339693173683	6.19323535360011	7.00543596843311
Gene4496	-0.319932718349065	-0.132370522253866	-0.453202152107328	-0.660744399845297	-0.477985763027506	-0.667281866502488	-0.661946806344818	-0.674410454079284	-0.0549018468997331	-0.661850586397088
Gene4497	2.15795252114283	3.48270804636142	2.4000369703477	3.0043156339851	4.26306855287153	1.72819762083458	2.97566994414428	1.35136174793389	1.39855050978661	2.53909578666746
Gene4498	4.76791859677652	3.84842901525976	4.30902391487749	3.12342746236148	4.01832944498598	3.26439772192917	2.97266792176335	3.42131757612236	3.22862507270995	3.20898438551458
Gene4499	5.67780383526976	4.8684121497384	5.27417856395018	4.4085451204306	5.08179804087346	5.56679141709451	5.85950141795219	6.05409412795255	5.39246756049573	6.2412279651858
Gene4500	4.41485989856857	4.66110856528049	4.49695594927709	4.08595043449485	3.11639861229283	4.41154651317061	4.31657922235935	4.21203833224333	2.73862595172489	4.27110276024532
Gene4501	3.48758146253182	2.87615139142299	3.43743828102272	2.63292005539232	2.41492537036106	2.60982933313593	1.71461925247095	2.53839444738537	1.98958692961525	3.09840466490847
Gene4502	7.5372959826948	6.87760700169683	6.84835760992688	6.00482087988449	6.73116603968175	6.37834250984631	6.14777363114067	6.313214468575	5.60697077360591	5.10556747949706
Gene4503	1.33703596996264	3.42594243124762	2.99984500714927	3.5508927422115	3.71371101798777	3.55383954084326	2.04800092574694	3.23451203216714	3.26096246781348	2.43879197421292
Gene4504	3.32848370405886	4.0788235006683	4.6532613739151	5.05929230826902	4.63526586206419	4.85812626445158	4.01348659693319	4.43296248472945	4.71414704727559	3.9480951569802
Gene4505	8.08559899791273	7.1762427317092	7.64771772643864	6.72509753386099	7.13045137187896	6.02628347933117	6.4130426760725	6.17514309131313	5.94757377570059	6.29494082392239
Gene4506	4.1949343889782	5.08541377344958	4.25051243249022	3.0035764528804	3.79201225949386	1.57253658277821	3.08323073845317	1.09700758216991	1.98051617347952	1.9624604636618
Gene4507	4.21563722106009	4.10210080131222	4.9788296311965	4.11860794177656	3.81156788033366	5.49309511379346	5.20676270404559	6.53069931001963	5.89604748904465	6.30108203335343
Gene4508	8.05969807010849	8.12973651732745	8.18582114856136	8.41472739950494	8.04109810224062	7.20210722929424	6.66084807882711	6.75810243565875	6.77184861694924	7.17053252424052
Gene4509	3.89372974343823	3.87760410418537	3.61717353653865	4.2924340606807	4.89096877630495	4.24173015437572	4.39776038364424	3.19125739712015	4.06321767488836	3.98749629085994
Gene4510	1.94589861322886	1.72867104297804	1.94733531082608	1.35616833261383	1.08978721420401	1.60665331869928	1.531970950303	0.743605988597038	2.50254702499598	0.807487561818256
Gene4511	2.56460307529045	1.45966982796099	2.67964236860405	2.62242456929161	1.33812550325641	1.66005925503283	2.06371480928123	0.879744236633956	0.900931079363015	2.67966735822228
Gene4512	-1.69299141124749	-1.68247431009176	-1.53792552444986	-1.66790005221083	-1.57012855612436	-1.68122629733151	-1.67024746714706	-1.69770647503526	-1.69084097749064	-1.38038651799324
Gene4513	3.47667271823929	3.93215868187014	4.55731634530817	3.12734438545969	4.89692439423404	4.40460033566747	4.77414111569957	4.00955663464112	3.26833162233608	3.98633964078817
Gene4514	4.28476148183116	4.39960844910515	3.97445660962259	3.29194293206206	5.33657179589521	4.49430802757371	4.83071341963626	2.91901770826722	4.55490151605491	4.03421721052428
Gene4515	6.13670016676182	7.97041286967545	7.35489726245561	7.16102414082438	7.96095628969348	8.88195818678576	9.38626868502339	8.74293505116394	8.63761351717447	9.35774343442593
Gene4516	1.17700946297645	2.22476797058037	1.06619914343747	0.91437537607783	1.83003334488767	1.07494770652117	0.903820880659645	1.28651473939524	0.815881150226316	0.904668689965288
Gene4517	2.9198084915869	4.48412648072154	4.93385360728667	3.38275842543578	4.41426205115401	6.2910195178694	5.46458193145595	6.03964674896244	5.09129713618016	4.14950700974507
Gene4518	8.15490672943203	8.27099981605211	7.99440880018327	7.86270698697073	8.4954650767373	7.72764924710708	8.24737171602361	7.70350492398684	8.00264116929788	7.84177985289771
Gene4519	5.99167723602333	6.5847911323098	6.86455874013515	6.61198978795415	7.09189829948262	4.5147555424597	3.9975556010406	4.43306572958979	4.31587330095389	4.64098270971396
Gene4520	2.24625071640672	2.22405765221098	2.63859505056267	3.03916938010698	2.62464326535242	2.09832932898676	2.67838298564924	1.44325307943293	2.017793388436	2.86016887174136
Gene4521	5.11468884265832	5.10358972592805	5.67005706548478	5.49668446905756	4.83340190644293	6.93239768317675	7.39155432896004	7.34414615685198	7.58911337375156	7.88567497642548
Gene4522	5.68669444623514	5.18785443718056	5.55422646152121	5.2022525066584	2.71851822110287	3.23501345769006	4.23489852974589	3.38183009287255	4.13453831941962	3.8459080595653
Gene4523	3.69437567523437	4.34413716441652	3.68663728018223	4.35873658000946	2.68023194165612	2.80822832390735	2.11931514175053	2.72627634182954	2.4522136013531	2.93694851460932
Gene4524	5.33097199982352	5.18088630288485	5.79373705806582	5.95266265423565	5.54605286649366	4.84236301538279	4.78221026334621	4.58912245222139	5.73919009682629	4.33143369002461
Gene4525	6.41916750128938	5.21345795587273	6.85587387698727	6.42438734290285	6.32993202521985	4.46638838732161	6.33086736895899	6.00610813647781	5.87414523077795	5.92762084599382
Gene4526	5.5147894282475	4.44568046513498	3.3029069235706	4.3931350652769	4.2116582460149	6.88333746924806	7.83805043183944	5.62744835383611	6.04273668270494	7.40557903840769
Gene4527	3.61598690186876	4.14592524723695	5.02915455404198	4.25520798004842	2.63127583520311	3.90074652429704	3.70994393214576	5.12879331367744	4.90644186066922	3.44510376134466
Gene4528	4.73164598228349	4.10601095498035	3.63495216407694	3.1389275476821	2.92932457396641	3.77682235885018	4.67942096465711	3.61140925502392	2.47015646270631	3.66607051334064
Gene4529	5.3559054904071	4.90322515098781	5.09079945440934	4.89509704965263	4.41873636472043	3.41293031952277	3.73373049374926	4.00126857015739	2.85800472426357	3.11628161011796
Gene4530	4.82359729468444	4.3168519427946	5.82837849232038	6.28193615354917	5.54973524177593	5.43851113434362	4.65030197302606	5.19798236263843	4.85697588841796	5.27035373099481
Gene4531	4.23671452223553	4.25638291425217	5.38789859820933	2.91394763914411	3.62255947992345	5.18346441424474	3.43391981795729	5.0141066575123	5.36866283885571	5.56983442833093
Gene4532	4.99737623212246	5.15904017777901	4.43290937554349	4.52571335949583	3.57541410243783	4.99048478721812	3.78362887960144	4.36034657882964	4.96383644939138	2.69040795260024
Gene4533	3.7642697260225	4.41655903485246	4.5866374304456	4.73749048424916	3.50765656190913	3.59208602751594	4.38609650611136	4.59999448481027	3.38799067580618	4.51776643436237
Gene4534	4.51349954316017	2.85783952951113	3.36128880078956	2.69153467037543	4.75114939927723	5.47777774296035	4.87516956046215	7.25667245785283	6.65827341371646	4.84017585455947
Gene4535	5.68983003358103	5.64570752135273	5.95694602455526	5.70569397090515	5.99896671588838	4.446967579794	4.87691450128638	4.56623596130125	4.77362739380863	5.09704713921036
Gene4536	1.1212145809937	0.952402650914646	0.650599880364248	2.49658278065603	0.989837891930341	0.958434968499746	1.26393687902808	1.09314707144207	2.37190436086103	2.31674132689677
Gene4537	0.744892080068261	1.07792195890488	2.14009715799751	2.63463241018324	2.14948926356336	1.32101413030386	1.39382037595077	1.67562487875313	0.750996077287692	2.45350603900602
Gene4538	3.30707787182348	3.08146162133887	3.23397381526673	2.83783823033528	2.67806461563666	2.42473278378356	3.76342919457369	2.90695961169416	4.08721806840191	3.13732177782348
Gene4539	5.84042878467589	6.73039055116529	6.41160638071678	5.9955769031835	6.43015116196753	6.66212283740528	7.70451944181502	7.52176933582016	7.15726598117892	7.79469462183777
Gene4540	4.77532781934527	5.22289153427062	3.76383400769689	3.5409502822692	3.60424388102962	3.44748713150055	2.4934629576325	3.15451019731849	3.95716245677279	2.98230821820489
Gene4541	3.60672020885152	4.17652348055964	3.27495493777372	4.13062278826126	4.1843370930099	3.76535518427514	2.95513924074776	4.78166929151733	4.40196327985205	5.00439075088943
Gene4542	3.52372859641655	3.48779494626006	3.35358742332328	3.38672465947921	2.23252024768277	3.77698060293443	4.10522131271957	2.43866236494727	2.63350115884328	3.70762046876422
Gene4543	4.82511018838938	4.33088828404379	4.08615944673542	4.4646395046305	4.07821204916934	3.391299408201	3.24839160553402	3.25921154902057	2.99647621173234	2.87478760623422
Gene4544	4.25708322748677	4.7396733230087	4.40593554565363	4.5353125660167	5.44006840615399	4.58633495972704	4.7863732731506	4.37962309499314	3.83744532119137	4.59239990458875
Gene4545	5.15819419959662	5.28233783749073	4.51971799819564	4.48090821724897	6.1321672853154	3.74432512440326	3.73630393129546	3.8888155193714	4.64241117648713	3.73894630866017
Gene4546	3.98612491951744	5.25049469298906	3.35560612452166	4.80156482769125	3.77684025637898	5.46633395043298	5.29367807820973	5.91100644459584	6.35712832894454	5.29668402827343
Gene4547	3.78263020081188	4.54501196005558	3.92825502169769	4.49289942394151	4.76698076536234	5.82426436215646	5.61512371527967	5.27472503813471	5.20924633282394	4.40896663923672
Gene4548	4.25370845752645	2.75790873855122	4.24492488597657	2.76985487452808	4.16312507469885	3.15182225150183	3.39963327595986	4.4467911137187	4.8137054161568	5.6057145495208
Gene4549	2.82693936817469	2.80614307558742	2.45685596680178	2.88812244250503	1.7199714702468	2.57012550173101	1.84364008860971	1.8274306968122	3.02626944136569	2.03890644945082
Gene4550	4.0216701644473	3.99760310969006	4.97174206052316	3.87692883136515	3.56949796881353	3.49795969025554	3.64226649269795	3.74142204136052	1.83005613448867	2.96372134853193
Gene4551	3.90609261134238	5.42766062256522	4.56259862792188	4.83020430137664	4.52610263124707	5.73994486871395	4.94727541823182	5.62742432392138	5.25346347637333	5.8866692732029
